userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (15,8.970443725585938)* (265,7.4939751625061035) (11,7.195255279541016)* (324,7.1939496994018555) (215,6.988058567047119) (48,6.908900260925293)* (53,6.807575702667236)* (170,6.802870750427246)* (276,6.719417572021484) (300,6.607875823974609) (674,6.573770523071289) (279,6.4941253662109375) (169,6.363941192626953)* (107,6.3212890625)* (1187,6.286557197570801) (203,6.226157188415527) (371,6.133760929107666) (262,6.0826921463012695) (632,5.995701789855957) (440,5.947958946228027)
123: (592,7.456428050994873) (185,7.066730499267578) (941,6.672867774963379) (1144,6.624690532684326) (642,6.51887321472168)* (2609,6.264430999755859) (806,6.043248653411865) (575,5.790480613708496) (2137,5.5542097091674805) (166,5.465389251708984) (2131,5.349184513092041) (1063,5.312225341796875) (942,5.283153533935547) (570,5.260475158691406) (932,5.257557392120361) (1088,5.190061569213867) (3270,5.149931907653809) (1093,5.073190689086914) (546,5.041441917419434) (147,5.033400058746338)
124: (2160,15.035823822021484) (1368,13.972275733947754)* (735,13.389985084533691)* (245,12.898417472839355)* (4306,12.742321014404297)* (743,12.483573913574219)* (11380,12.37472915649414) (2138,11.905503273010254)* (155,11.598447799682617)* (3470,11.498695373535156)* (22,11.423139572143555)* (5579,11.396257400512695) (9528,11.212350845336914) (5639,11.170056343078613)* (895,11.126192092895508)* (2602,11.093600273132324) (1950,11.074373245239258)* (2085,11.031206130981445)* (973,10.91299819946289)* (1034,10.865252494812012)*
125: (130,8.828246116638184) (520,7.961535930633545)* (1267,7.704707145690918)* (4,7.594486236572266) (95,7.534548282623291) (779,7.4955573081970215) (889,7.466529369354248) (434,7.122535228729248) (161,7.03887939453125) (3307,6.932011604309082) (342,6.903835296630859) (94,6.900503158569336) (746,6.848324775695801) (345,6.686051845550537) (8,6.5928168296813965) (1814,6.588334560394287) (425,6.578627586364746) (721,6.534996032714844) (85,6.486800670623779) (898,6.455443382263184)
126: (2328,3.9183859825134277) (3744,3.5835797786712646) (189,3.5822958946228027) (1192,3.406986713409424) (3141,3.3581759929656982) (561,3.325758695602417) (1180,3.2484207153320312) (2069,3.2368264198303223) (3723,3.2191758155822754) (269,3.2111034393310547) (2997,3.164781093597412) (172,3.1521363258361816) (3445,3.1086812019348145) (2220,3.1050829887390137) (2096,3.088568687438965) (54,3.0622289180755615) (2790,3.0489375591278076) (6996,3.0213098526000977) (3310,2.9931960105895996) (2673,2.9907054901123047)
127: (941,6.594636917114258) (185,6.247753143310547) (649,5.660337448120117) (1831,5.579460144042969) (200,5.557885646820068) (625,5.53980016708374) (650,5.362246036529541) (265,5.288150787353516)* (54,5.156124591827393) (354,5.06107759475708) (113,4.9351935386657715) (1210,4.918591499328613) (307,4.913039684295654)* (189,4.7775678634643555)* (1717,4.761397361755371) (1095,4.754504680633545) (53,4.739618301391602)* (2131,4.732919216156006) (92,4.7017364501953125) (258,4.670825004577637)
128: (15,1.3630480766296387) (54,1.2082886695861816) (159,1.195580244064331) (131,1.123466968536377) (167,1.1048755645751953) (168,1.1018154621124268) (113,1.0951017141342163) (279,1.0868515968322754) (115,1.0682426691055298) (174,1.0658825635910034) (107,1.0538718700408936) (67,1.049834132194519) (276,1.0474542379379272) (263,1.000704288482666) (265,0.9816281199455261) (135,0.9730684161186218) (844,0.9681584239006042) (189,0.9642855525016785) (354,0.961040198802948) (9,0.9575581550598145)
129: (139,6.80574893951416)* (15,6.655978202819824) (203,6.215226173400879)* (560,5.858114242553711) (324,5.581197738647461) (185,5.5591535568237305) (226,5.51458215713501)* (81,5.445857524871826) (136,5.435035228729248)* (161,5.395380973815918) (34,5.364459991455078) (0,5.327210903167725) (205,5.31148624420166) (1027,5.311200141906738)* (1195,5.217842102050781) (440,5.209738731384277) (810,5.131463050842285) (215,5.122198104858398) (385,5.069572925567627) (539,5.044964790344238)
130: (419,8.585199356079102)* (2779,8.387931823730469) (519,8.303400993347168) (625,8.248717308044434) (2096,8.025703430175781)* (116,8.01970100402832) (2956,7.855915069580078)* (2069,7.625922679901123) (1224,7.5583343505859375) (3265,7.5347161293029785)* (528,7.4960551261901855) (913,7.401728630065918)* (170,7.340207099914551) (907,7.321171760559082) (1027,7.298076629638672)* (192,7.222888469696045)* (106,7.22119665145874)* (555,7.1625566482543945) (833,6.9265217781066895)* (2997,6.894303321838379)*
131: (842,3.182466983795166) (87,3.007904529571533)* (6215,2.8513119220733643) (88,2.848050117492676) (16,2.8289833068847656) (1221,2.7892959117889404) (135,2.785158634185791) (86,2.7669291496276855) (53,2.713113784790039) (94,2.699120044708252) (106,2.689225673675537) (1187,2.6844639778137207) (265,2.655226230621338) (73,2.6545662879943848) (978,2.6534366607666016) (279,2.6496598720550537)* (89,2.6448726654052734) (758,2.6297190189361572) (270,2.629133701324463) (10,2.6144375801086426)
132: (2899,3.2194056510925293) (3347,3.1802945137023926) (3519,2.847564458847046) (493,2.7417869567871094) (2069,2.735752582550049) (434,2.7289340496063232) (312,2.714442729949951) (2328,2.7122535705566406) (2997,2.610337972640991) (1972,2.579650640487671) (2673,2.5444176197052) (1294,2.4909324645996094) (3808,2.470705986022949) (1900,2.386596918106079) (2656,2.3809375762939453) (3718,2.3758254051208496) (1265,2.3336751461029053) (232,2.3251028060913086) (1794,2.3204023838043213) (2058,2.3178999423980713)
133: (15,9.364296913146973) (11,9.261652946472168) (1202,8.06336784362793)* (123,7.753113746643066)* (168,7.734264850616455)* (113,7.622929096221924) (2026,7.340610980987549) (364,7.295496940612793)* (159,7.248992919921875)* (81,7.0523786544799805) (219,6.824088096618652) (211,6.720965385437012)* (493,6.694512367248535)* (439,6.684836387634277) (674,6.674992561340332)* (707,6.648751735687256) (669,6.595869064331055)* (142,6.582030296325684) (820,6.527998924255371) (875,6.493795394897461)*
135: (136,3.645535469055176) (493,3.6130387783050537) (512,3.4601964950561523)* (560,3.3429107666015625) (707,3.0042710304260254) (520,2.995792865753174) (2069,2.970141887664795) (1273,2.9207277297973633) (2026,2.8424463272094727) (2066,2.812439441680908) (519,2.7724380493164062) (89,2.6928796768188477) (153,2.6875088214874268) (185,2.683544635772705) (541,2.6425929069519043) (875,2.637068748474121) (81,2.5959553718566895) (539,2.581050395965576) (1265,2.531611919403076)* (87,2.5313525199890137)
136: (8829,11.669178009033203)* (345,10.877388000488281)* (1814,9.549056053161621)* (778,9.5086030960083) (4,9.381391525268555)* (773,9.061175346374512)* (2594,9.038288116455078) (762,9.036492347717285) (794,8.760251998901367) (14660,8.560344696044922) (2746,8.44041919708252)* (4603,8.383720397949219) (2596,8.21673583984375) (1972,8.101703643798828) (4397,8.073806762695312)* (1772,7.926198959350586)* (788,7.852606773376465) (6932,7.839465141296387) (783,7.755887985229492) (3543,7.742240905761719)
137: (1260,5.607121467590332) (67,5.183866024017334) (707,5.044796943664551) (136,5.009448528289795) (87,4.956713676452637) (173,4.92896842956543)* (440,4.85744571685791) (419,4.839804649353027) (170,4.796088218688965) (404,4.742496490478516) (520,4.693686485290527) (123,4.675729751586914)* (722,4.564028263092041) (746,4.541624069213867) (818,4.540263652801514) (632,4.520014762878418) (425,4.484428405761719) (48,4.474677085876465) (394,4.47461462020874) (1267,4.465081214904785)
138: (539,8.268190383911133)* (147,8.170061111450195)* (1144,7.762718677520752) (185,7.64889669418335)* (625,7.5932183265686035)* (512,7.537038803100586)* (143,7.367663860321045) (116,7.325202941894531) (134,7.264017581939697)* (404,7.209048271179199) (575,7.145139694213867) (592,7.105100631713867) (139,7.025847434997559) (1062,6.961512565612793)* (164,6.840738296508789) (125,6.731994152069092) (8,6.643223762512207) (1100,6.590158939361572)* (161,6.581141948699951) (92,6.546903610229492)
139: (906,10.835481643676758) (185,10.509103775024414) (519,10.156234741210938) (493,8.378193855285645) (6575,8.039488792419434)* (1192,7.790829658508301) (13,7.6403021812438965)* (897,7.617395401000977)* (2132,7.568243980407715) (3381,7.5522308349609375) (802,7.544050693511963) (2199,7.50345516204834)* (932,7.417525291442871) (764,7.415030479431152) (87,7.349291801452637) (915,7.308806419372559) (707,7.191850662231445) (2973,7.121438503265381) (6703,6.903139114379883) (670,6.803173065185547)
140: (1790,3.2716379165649414) (2609,2.7392385005950928) (896,2.697314739227295) (185,2.6833667755126953) (592,2.678846836090088) (570,2.6027488708496094) (147,2.5504136085510254) (166,2.540998935699463) (2137,2.5314719676971436) (153,2.530853271484375) (3892,2.5158493518829346) (915,2.5094380378723145) (3204,2.493069648742676) (178,2.4898300170898438) (1063,2.425168514251709)* (707,2.4201598167419434) (2120,2.363287925720215) (1267,2.3602776527404785) (2116,2.3399410247802734) (3809,2.3303613662719727)
141: (324,4.132116317749023) (11,3.901188850402832)* (162,3.756840705871582) (81,3.7352681159973145)* (592,3.5893683433532715) (67,3.5675153732299805) (226,3.5479931831359863) (0,3.5386414527893066) (674,3.534771680831909) (17,3.4754257202148438) (440,3.4227771759033203) (366,3.4214866161346436) (170,3.387582302093506) (48,3.3033292293548584) (35,3.282484531402588) (632,3.2764854431152344) (669,3.242321252822876) (123,3.239309310913086) (810,3.2325682640075684) (135,3.2256217002868652)
142: (13,16.176979064941406)* (334,12.56001091003418)* (279,12.003791809082031)* (355,11.997499465942383)* (309,11.591520309448242)* (258,11.361377716064453)* (119,11.288119316101074)* (1831,11.247285842895508)* (321,10.462870597839355)* (3416,9.967467308044434)* (366,9.8200044631958)* (15098,9.77669906616211) (34,9.741251945495605)* (311,9.342315673828125)* (367,9.300619125366211)* (4471,9.166433334350586)* (107,9.147350311279297)* (315,9.07156753540039)* (3763,8.875930786132812)* (7339,8.798704147338867)*
143: (48,5.1246185302734375)* (54,4.926100730895996) (82,4.865846633911133)* (189,4.705112934112549) (276,4.584600448608398) (279,4.498341083526611) (263,4.396064758300781)* (274,4.318362236022949)* (174,4.281739234924316)* (115,4.275704383850098) (168,4.110878944396973) (354,4.001504898071289) (131,3.9937002658843994) (16,3.933065891265869)* (3445,3.8816916942596436)* (298,3.82627010345459) (72,3.789491653442383) (135,3.7587766647338867)* (15,3.720696449279785) (374,3.7177047729492188)
144: (15,5.661667823791504) (592,4.676339149475098) (159,4.5681586265563965) (35,4.479966163635254) (48,4.379693031311035) (67,4.311315536499023)* (764,4.255108833312988)* (131,4.197292327880859) (11555,4.193195819854736) (135,4.1885986328125) (674,4.158975124359131) (560,4.077678203582764) (1273,4.020212173461914) (575,4.0096282958984375) (1192,3.9729456901550293) (553,3.9703879356384277) (1144,3.9447951316833496) (512,3.907461643218994) (366,3.8891592025756836) (1172,3.8616247177124023)
145: (190,4.446051120758057) (625,4.052614688873291) (1100,3.9618582725524902) (589,3.9533047676086426) (1099,3.8359313011169434)* (618,3.6946799755096436) (575,3.6900391578674316) (185,3.6115283966064453)* (200,3.572845458984375) (3827,3.5666966438293457)* (2131,3.543689250946045) (2132,3.5215413570404053) (163,3.4966254234313965) (1160,3.4888858795166016) (3274,3.481799602508545) (941,3.4216666221618652) (3008,3.4193174839019775)* (2199,3.4125752449035645) (1062,3.365053415298462)* (2143,3.337341547012329)
146: (512,5.678857803344727) (15,5.591386318206787) (560,5.218071937561035) (493,5.190762519836426) (136,5.17886209487915) (707,5.148565292358398) (185,4.960179328918457) (164,4.804602146148682) (167,4.7292375564575195) (147,4.7254438400268555) (166,4.609431266784668) (915,4.449171543121338) (904,4.431667327880859) (81,4.382606506347656) (419,4.369850158691406) (1273,4.353426456451416) (519,4.33566951751709) (2066,4.3158159255981445) (1260,4.239476203918457)* (2069,4.2292585372924805)
147: (13,5.679836273193359) (14,5.44708251953125) (82,5.356060981750488) (16,5.121525764465332) (174,4.747115135192871) (69,4.583156108856201) (300,4.56771183013916) (54,4.555535793304443) (2423,4.4942498207092285) (334,4.436131000518799) (135,4.373331069946289) (274,4.358848571777344) (10,4.342630386352539)* (4952,4.3192548751831055) (661,4.295513153076172) (80,4.235300064086914) (115,4.175865173339844) (3448,4.154417991638184) (189,4.150232315063477) (265,4.1331787109375)
148: (6703,9.784774780273438)* (8373,8.613687515258789)* (13,8.500144004821777) (3499,8.340384483337402) (168,8.191365242004395)* (697,8.021676063537598)* (276,7.897852897644043)* (1894,7.8810224533081055) (82,7.820357799530029)* (270,7.634584426879883)* (3993,7.6173248291015625) (174,7.544636249542236) (95,7.3811798095703125) (3622,7.228562831878662)* (823,7.223690032958984)* (3214,7.170474529266357)* (1977,7.054442882537842) (6688,7.0020527839660645) (1116,6.971591472625732) (1645,6.9632158279418945)*
149: (1144,1.44517183303833) (802,1.4020802974700928) (2199,1.3865771293640137) (2131,1.3534730672836304) (806,1.3454844951629639) (592,1.3439116477966309) (2997,1.2744438648223877) (200,1.2683202028274536) (190,1.2619006633758545) (2141,1.2569174766540527) (1100,1.2429555654525757) (1099,1.199528455734253) (2143,1.1809104681015015) (1689,1.174226999282837) (185,1.1734888553619385) (1682,1.1489982604980469) (625,1.1298718452453613) (642,1.0912117958068848) (932,1.0701618194580078) (2134,1.0488507747650146)
150: (3312,5.2042083740234375) (3934,4.992191791534424) (10899,4.612997055053711) (2980,4.358443737030029) (2664,4.296297073364258) (2934,4.19639778137207) (2964,4.150612831115723) (2868,4.146457195281982) (2582,4.133055686950684) (9361,3.8669731616973877)* (6877,3.8608310222625732) (9263,3.7922890186309814) (6851,3.7346599102020264) (150,3.6628761291503906) (2845,3.6269145011901855) (6703,3.5416769981384277) (9286,3.536696434020996) (23584,3.5179882049560547) (14721,3.4779794216156006) (14758,3.404226779937744)
151: (15,4.089621543884277) (48,4.072391510009766) (11,3.695014476776123) (115,3.690880298614502) (279,3.650336265563965) (131,3.5742263793945312) (159,3.566364288330078) (215,3.5000672340393066) (16,3.4936769008636475) (167,3.4529871940612793) (142,3.4349637031555176) (661,3.4341392517089844) (9,3.3973655700683594) (265,3.386826992034912) (135,3.356438159942627) (262,3.271580934524536) (67,3.2370259761810303) (107,3.2358789443969727) (439,3.219398260116577) (374,3.152873992919922)
152: (159,7.700741291046143) (67,7.308717250823975) (168,7.282547473907471)* (131,6.922279357910156) (113,6.572113990783691) (366,6.5333333015441895) (142,6.360332012176514) (674,6.235288619995117) (173,6.184439182281494) (298,6.18360710144043) (162,6.1533203125) (276,5.954679489135742) (312,5.889960289001465)* (101,5.85172176361084) (922,5.836776256561279) (363,5.797874927520752) (211,5.757681846618652) (4,5.711550712585449) (169,5.660491466522217) (553,5.660027027130127)
153: (185,5.594913482666016) (147,4.865111351013184) (560,4.757809638977051) (1144,4.610817909240723) (136,4.254703521728516) (178,4.1541829109191895) (2779,4.119036674499512) (512,4.1030592918396) (932,4.003981590270996) (1297,3.901196002960205) (625,3.899895668029785) (2997,3.897783041000366) (15,3.8944129943847656) (806,3.8713502883911133) (1063,3.8340890407562256) (3266,3.7801973819732666) (48,3.7401211261749268) (941,3.7385926246643066) (1091,3.7312424182891846) (1062,3.675710439682007)
154: (15,5.142332077026367)* (560,4.305691242218018)* (67,4.110991477966309) (159,4.0126495361328125) (4,3.9959754943847656) (512,3.919769287109375) (875,3.898078203201294) (520,3.869433641433716) (1717,3.861100196838379) (215,3.809819221496582) (170,3.7865989208221436)* (1242,3.773050308227539) (265,3.693228244781494) (889,3.604072332382202) (35,3.6027626991271973) (153,3.560638427734375) (87,3.5517029762268066) (592,3.528503894805908) (345,3.521703004837036) (1279,3.5049517154693604)
155: (512,6.346331596374512) (147,6.331427097320557) (106,5.961296081542969)* (15,5.795330047607422) (707,5.624648094177246) (1278,5.602381706237793) (143,5.554797172546387)* (185,5.3863115310668945) (4,5.352229118347168) (539,5.347986221313477) (164,5.277306079864502) (167,5.276298999786377) (1273,5.19871711730957) (116,5.165953159332275) (87,5.034171104431152) (159,5.012056827545166) (161,4.9897894859313965) (139,4.973561763763428) (67,4.952347755432129) (419,4.921881198883057)
156: (360,9.01660442352295)* (1062,8.907429695129395)* (2609,8.783782005310059)* (48,8.261944770812988)* (68,8.236180305480957)* (414,8.002843856811523) (101,7.805110931396484) (1242,7.759498596191406)* (113,7.688399791717529)* (240,7.537989616394043)* (355,7.459453105926514) (2613,7.412395000457764)* (87,7.285009860992432)* (898,7.278316974639893)* (363,7.1141767501831055)* (215,7.098101615905762)* (1374,7.0741987228393555)* (827,7.04818058013916)* (131,7.046422004699707)* (722,7.010513782501221)*
157: (48,8.81430435180664)* (1192,8.513405799865723)* (1196,7.9358696937561035) (360,7.13423490524292) (115,7.024613380432129)* (159,6.954132556915283)* (952,6.918344497680664) (1186,6.912065505981445) (1180,6.8329691886901855) (2779,6.746257781982422)* (72,6.5837883949279785) (312,6.547321319580078) (107,6.540011882781982) (18,6.532993316650391)* (13,6.496554374694824) (689,6.481155872344971) (366,6.475537300109863) (575,6.398820400238037) (1187,6.346829891204834) (922,6.334566593170166)
158: (707,1.3001257181167603) (512,1.259378433227539) (185,1.1984201669692993) (1273,1.1441113948822021) (915,1.1427887678146362) (153,1.138533353805542) (875,1.1327354907989502) (592,1.1177090406417847) (520,1.1087723970413208) (2026,1.1058257818222046) (15,1.0921674966812134) (560,1.0894198417663574) (87,1.05637526512146) (519,1.0482690334320068) (163,1.0459626913070679) (906,1.0438445806503296) (166,1.0434610843658447) (870,1.004633903503418) (136,0.9926497936248779) (164,0.9751126766204834)
159: (1027,6.00809907913208) (143,5.829955101013184) (102,5.724863052368164) (1055,5.486474990844727) (758,5.472160339355469) (1435,5.383495330810547) (2170,5.3103928565979) (344,5.278297424316406) (203,5.275739669799805) (431,5.274977684020996) (913,5.229229927062988) (404,5.149855613708496)* (139,5.109210968017578) (1238,5.0430989265441895) (92,5.021937847137451)* (34,5.006669998168945) (522,5.0055036544799805) (130,4.976625919342041)* (1019,4.966899871826172) (849,4.966516017913818)
160: (2423,4.638321876525879) (1116,4.370163917541504) (875,4.092933654785156) (2561,4.087262153625488) (842,4.082083702087402) (915,4.064310073852539) (285,3.979234457015991) (2266,3.9679903984069824) (6090,3.958146095275879) (1273,3.9417295455932617) (258,3.9136104583740234) (7825,3.888754367828369)* (7339,3.8527419567108154) (1340,3.8249478340148926) (2319,3.7198092937469482) (2565,3.6962709426879883) (707,3.673128128051758) (6159,3.670923948287964) (6987,3.5911338329315186) (4471,3.578589916229248)
161: (512,8.635072708129883) (419,7.6946001052856445) (519,7.485597133636475) (440,7.47486686706543) (131,7.146175384521484) (2069,7.13889217376709) (123,6.95112419128418)* (1063,6.939000606536865)* (81,6.8563008308410645)* (363,6.841540813446045) (9,6.802218914031982)* (153,6.771081447601318) (215,6.4473876953125)* (2609,6.442525863647461)* (139,6.425333499908447) (1058,6.419419288635254) (366,6.4125800132751465) (632,6.410732746124268) (101,6.386756896972656)* (144,6.369895935058594)*
162: (15,4.3279829025268555)* (130,4.21350622177124)* (707,4.1788129806518555)* (106,4.0643134117126465)* (512,3.9312777519226074)* (520,3.886498212814331) (185,3.806389331817627) (592,3.6394689083099365) (147,3.611741065979004) (143,3.5337517261505127) (2066,3.5296998023986816) (1063,3.5162978172302246) (1267,3.4600300788879395) (153,3.4510507583618164) (1027,3.42014741897583) (116,3.3891053199768066) (419,3.3642849922180176) (889,3.266234874725342) (519,3.2323365211486816) (166,3.215618371963501)
163: (628,9.21886157989502) (529,8.515094757080078) (427,8.269866943359375) (650,8.097346305847168) (344,8.088390350341797)* (660,7.982269287109375)* (1095,7.938868522644043) (559,7.933430194854736) (472,7.843090534210205)* (899,7.817146301269531) (688,7.803241729736328) (1063,7.789700508117676)* (1510,7.788885593414307)* (1019,7.6795854568481445) (481,7.631194114685059)* (60,7.604056358337402)* (141,7.535748481750488)* (626,7.527640342712402) (2170,7.4199628829956055) (560,7.405410289764404)
164: (1207,3.3753557205200195) (1197,3.312424898147583) (81,3.1477723121643066) (2396,3.0271902084350586) (1940,3.0017001628875732) (53,2.9539036750793457) (1201,2.9270005226135254) (1971,2.905155658721924) (102,2.8198866844177246) (125,2.7946019172668457) (1993,2.7788758277893066) (1027,2.7741951942443848) (2485,2.7703590393066406) (1255,2.765604257583618) (3014,2.737250328063965) (5355,2.7245264053344727) (208,2.724040985107422) (85,2.6602225303649902) (404,2.63366436958313) (94,2.6222424507141113)
165: (136,4.710630416870117) (4,4.458035469055176)* (81,4.36176872253418) (324,4.353978157043457) (366,4.320571422576904) (95,4.229804515838623) (67,4.2168731689453125) (106,4.145853519439697) (161,4.066311359405518) (162,4.040463447570801) (512,4.03053092956543) (131,4.016475677490234) (560,3.993323802947998) (674,3.9614202976226807) (107,3.9593441486358643) (215,3.9268221855163574) (134,3.919743061065674)* (173,3.9053311347961426) (707,3.894474506378174) (35,3.8560845851898193)
166: (15,3.1352696418762207) (215,3.0307226181030273) (167,2.9599199295043945) (48,2.9213926792144775) (11,2.8360579013824463) (17,2.758556365966797) (159,2.7523348331451416) (276,2.593935966491699) (142,2.5849125385284424) (54,2.5203375816345215) (168,2.4942879676818848) (115,2.4829020500183105) (113,2.479285717010498) (9,2.4734318256378174) (211,2.46311092376709) (35,2.4261438846588135) (123,2.4228830337524414) (18,2.4071855545043945) (324,2.3701226711273193) (135,2.3668277263641357)
167: (185,6.801090240478516) (575,6.692307949066162) (625,6.649340629577637) (512,6.52459716796875) (1144,6.471566200256348) (941,6.168686866760254) (1100,5.995713233947754) (459,5.851673603057861) (147,5.815340995788574) (168,5.621119022369385) (1518,5.616105079650879) (6703,5.482571601867676) (1241,5.469727516174316) (493,5.327847957611084) (157,5.260323524475098) (1273,5.240949630737305) (1091,5.232518672943115) (13,5.221024513244629)* (539,5.166921615600586)* (3358,5.165067672729492)
168: (1144,8.841299057006836)* (15,8.57570743560791)* (419,8.292436599731445) (519,7.9586286544799805)* (520,7.473746299743652) (2114,7.46519136428833)* (625,7.264582633972168)* (3266,7.241949081420898)* (11,7.209660530090332) (904,7.148752212524414)* (523,7.130736351013184)* (1260,7.1288065910339355) (862,7.1134490966796875) (941,7.013968467712402) (4,6.948661804199219) (159,6.858646392822266) (168,6.795449733734131)* (172,6.731564521789551) (2609,6.666205406188965)* (2899,6.666018486022949)*
169: (364,5.362241744995117) (226,5.319858551025391) (421,5.254003524780273) (685,4.825023174285889)* (388,4.772677421569824) (721,4.740468978881836) (1826,4.571399688720703) (4122,4.503005504608154)* (167,4.475234031677246) (162,4.433757305145264) (1336,4.423508644104004) (683,4.382663726806641) (1289,4.339171409606934) (3996,4.293327331542969)* (15,4.260927200317383) (957,4.2435197830200195)* (703,4.161437034606934) (1867,4.143531799316406) (668,4.1243133544921875) (1058,4.062124252319336)
170: (142,3.777360200881958)* (13,3.7477731704711914) (72,3.742532253265381) (16,3.7294344902038574) (269,3.635809898376465) (82,3.5805764198303223) (2328,3.5173025131225586) (270,3.473074436187744) (14,3.4162211418151855) (54,3.398308038711548) (952,3.3545949459075928) (189,3.3492910861968994) (274,3.303905487060547) (247,3.303114891052246) (217,3.2974917888641357) (1180,3.2283575534820557) (211,3.1942195892333984) (3445,3.1769375801086426) (48,3.1740434169769287) (115,3.131159782409668)
171: (136,3.1004531383514404) (1063,3.1001672744750977) (512,3.016806125640869) (166,2.965932846069336) (592,2.9097156524658203) (185,2.9085264205932617) (164,2.843284845352173) (130,2.791057586669922) (541,2.772732734680176) (178,2.763410806655884) (546,2.7595887184143066) (153,2.732867956161499) (2069,2.7153539657592773) (493,2.701079845428467) (520,2.6188464164733887) (707,2.6093790531158447) (915,2.5184082984924316) (1273,2.5158605575561523) (2066,2.4828364849090576) (530,2.414923667907715)
172: (1518,1.2787861824035645) (2615,1.09743070602417) (911,1.080949068069458) (3151,1.017420768737793) (990,0.9869715571403503) (779,0.985641598701477) (1364,0.9677755832672119) (3804,0.9426800012588501) (1061,0.9364259839057922) (1495,0.9066030979156494) (4055,0.8980908393859863) (3858,0.8932692408561707) (1260,0.8905444145202637) (3139,0.8836865425109863) (3041,0.8758223652839661) (5379,0.8640851974487305) (4760,0.8544043302536011) (3478,0.8527601957321167) (2366,0.8489789962768555) (5319,0.8472529649734497)
173: (671,12.22279167175293)* (415,11.293325424194336)* (2085,10.683076858520508) (2072,10.645036697387695) (1377,10.085484504699707)* (986,10.08505916595459)* (735,9.886159896850586) (5159,9.673781394958496)* (5139,9.621278762817383)* (3551,9.502172470092773) (1847,9.44799518585205)* (3555,9.392841339111328)* (395,9.346229553222656)* (389,9.240492820739746)* (4709,9.162890434265137)* (1386,9.136695861816406) (2144,9.051971435546875)* (3988,8.88776683807373) (210,8.863312721252441)* (3662,8.847017288208008)*
174: (354,11.655611038208008) (48,10.423578262329102)* (367,10.065287590026855)* (167,10.035778045654297) (54,9.85619068145752)* (131,9.530656814575195)* (274,9.454185485839844) (2119,9.414938926696777)* (382,9.282828330993652)* (4181,9.1965970993042) (2147,9.181522369384766) (1831,9.153619766235352) (219,9.10505485534668)* (302,9.030327796936035)* (676,8.994924545288086) (674,8.85543441772461)* (50,8.778007507324219) (4468,8.747447967529297) (221,8.701953887939453)* (107,8.700288772583008)
175: (133,16.088794708251953)* (559,11.669254302978516) (899,11.060742378234863) (191,10.03250503540039)* (761,9.998882293701172) (150,9.962409973144531)* (5567,9.949686050415039)* (300,9.409798622131348)* (405,9.392175674438477) (21335,9.21270751953125) (8245,9.108757019042969) (5750,9.100326538085938) (28,8.988273620605469) (688,8.904472351074219) (27000,8.806462287902832) (704,8.798460960388184) (1521,8.678415298461914) (2033,8.676630020141602) (1495,8.63197135925293) (5251,8.615806579589844)*
176: (1553,5.5189056396484375) (589,5.32236385345459)* (1629,5.2377519607543945) (2975,5.202799320220947) (6406,4.687430381774902) (1051,4.657000541687012) (5011,4.6305389404296875) (1767,4.572757720947266) (5829,4.568291664123535) (6058,4.465106964111328) (1349,4.418030738830566) (5832,4.301797866821289) (2102,4.293190956115723) (2069,4.17056131362915)* (8752,4.0955400466918945) (4410,4.051434516906738) (559,4.0257248878479) (4359,4.024384498596191) (6090,4.010476589202881) (166,3.9830875396728516)
177: (15,8.100183486938477)* (167,7.7847065925598145)* (139,6.875467300415039)* (6,6.6056904792785645) (5,6.516936302185059) (2,6.495490074157715) (162,6.33861780166626) (0,6.170368671417236) (440,6.0986480712890625) (721,6.060492515563965)* (215,5.945827484130859) (35,5.890249252319336) (444,5.865097999572754)* (159,5.748226165771484) (632,5.745452880859375) (173,5.682186126708984) (674,5.668014049530029)* (210,5.611052513122559) (101,5.577022552490234) (199,5.542564392089844)*
178: (715,2.4881720542907715) (701,2.4493465423583984) (1449,2.3647663593292236) (394,2.359714984893799) (1243,2.3292832374572754) (718,2.3204102516174316) (59,2.272155284881592) (1377,2.227323532104492) (680,2.2240993976593018) (222,2.2205746173858643) (2119,2.1883225440979004) (3131,2.1873018741607666) (716,2.1855905055999756) (2589,2.1218271255493164) (2181,2.099604606628418) (1195,2.0892086029052734) (161,2.044936180114746) (5,2.023442506790161) (2159,2.0232529640197754) (1357,2.0120630264282227)
179: (4055,10.121697425842285)* (1074,9.486969947814941)* (0,9.215287208557129) (758,9.029519081115723)* (3151,8.980264663696289)* (721,8.794510841369629) (252,8.618074417114258)* (431,8.49308967590332) (3458,8.093071937561035) (385,7.867645263671875)* (1993,7.843867778778076)* (2932,7.84197998046875) (889,7.773728370666504)* (1940,7.766479969024658) (2102,7.684706687927246) (301,7.612613677978516) (957,7.5742316246032715) (4122,7.542182445526123) (500,7.541314125061035) (85,7.466535568237305)
180: (842,10.139951705932617) (802,10.100208282470703) (2096,8.991195678710938)* (2935,8.790596008300781) (1116,8.64982795715332) (523,8.504322052001953) (2973,8.464024543762207) (592,8.427995681762695) (1062,8.317960739135742) (1813,8.27136516571045) (2909,8.177939414978027) (2188,8.175935745239258) (1123,8.142471313476562) (2999,8.052903175354004)* (2544,7.983364105224609) (828,7.8187761306762695) (3397,7.813979148864746) (2828,7.785649299621582) (700,7.730210781097412) (5853,7.607032775878906)*
